Name,Handle,Timestamp,Verified,Content,Comments,Retweets,Likes,Analytics,Tags,Mentions,Emojis,Profile Image,Tweet Link,Tweet ID
Jornal de Brasília,@OficialJBr,2018-11-22T11:05:59.000Z,True,Vicente Pires pede socorro por transtornos causados por obras de infraestrutura. Petição pública cobra uma solução para a confusão provocada por obras. https://goo.gl/v6yDtZ,0,1,8,0,[],[],[],https://pbs.twimg.com/profile_images/1197506886867849216/ZqDqNqqQ_bigger.jpg,https://x.com/OficialJBr/status/1065562028033695745,tweet_id:1065562028033695745
NSC Total Oficial,@portalnsctotal,2018-10-03T02:53:32.000Z,False,Moisés diz que alguns candidatos dizem para olhar por futuro por vergonha de olhar para trás. Estado precisa também de investimento em infraestrutura portuária. Enxugar a máquina pública vai ajudar nisso. 60% do dinheiro não chega aos municípios e fica em Brasília #DebateNSC,0,1,1,0,['#DebateNSC'],[],[],https://pbs.twimg.com/profile_images/1658181620845666309/-TFqrVbE_bigger.png,https://x.com/portalnsctotal/status/1047318704638386177,tweet_id:1047318704638386177
Ministério dos Transportes,@mtransportes,2018-06-11T13:00:00.000Z,True,"Com o objetivo de fortalecer a cultura de inovação e empreendedorismo na gestão pública do setor de infraestrutura de transportes, o @DNIT_Ascom promove seminário nos dias 14 e 15 de junho, em Brasília.

Saiba mais e inscreva-se: http://goo.gl/212mZy",0,2,1,0,[],[],[],https://pbs.twimg.com/profile_images/1879633108284137473/szA6uBpN_bigger.jpg,https://x.com/mtransportes/status/1006159112357363712,tweet_id:1006159112357363712
Ministério dos Transportes,@mtransportes,2018-06-09T12:00:00.000Z,True,"Com o objetivo de fortalecer a cultura de inovação e empreendedorismo na gestão pública do setor de infraestrutura de transportes, o @DNIT_Ascom promove seminário nos dias 14 e 15 de junho, em Brasília.

Saiba mais e inscreva-se: https://goo.gl/212mZy",1,1,0,0,[],[],[],https://pbs.twimg.com/profile_images/1879633108284137473/szA6uBpN_bigger.jpg,https://x.com/mtransportes/status/1005419237261893633,tweet_id:1005419237261893633
Ministério dos Transportes,@mtransportes,2018-06-08T15:00:00.000Z,True,"Com o objetivo de fortalecer a cultura de inovação e empreendedorismo na gestão pública do setor de infraestrutura de transportes, o @DNIT_Ascom promove seminário nos dias 14 e 15 de junho, em Brasília.

Saiba mais e inscreva-se: https://goo.gl/212mZy",0,5,5,0,[],[],[],https://pbs.twimg.com/profile_images/1879633108284137473/szA6uBpN_bigger.jpg,https://x.com/mtransportes/status/1005102148575608838,tweet_id:1005102148575608838
Ministério dos Transportes,@mtransportes,2018-06-07T13:00:00.000Z,True,"Com o objetivo de fortalecer a cultura de inovação e empreendedorismo na gestão pública do setor de infraestrutura de transportes, o @DNIT_Ascom promove seminário nos dias 14 e 15 de junho, em Brasília.

Saiba mais e inscreva-se: https://goo.gl/212mZy",0,0,0,0,[],[],[],https://pbs.twimg.com/profile_images/1879633108284137473/szA6uBpN_bigger.jpg,https://x.com/mtransportes/status/1004709561473921025,tweet_id:1004709561473921025
Ministério dos Transportes,@mtransportes,2018-06-07T00:00:00.000Z,True,"Com o objetivo de fortalecer a cultura de inovação e empreendedorismo na gestão pública do setor de infraestrutura de transportes, o @DNIT_Ascom promove seminário nos dias 14 e 15 de junho, em Brasília.

Saiba mais e inscreva-se: https://goo.gl/212mZy",0,0,0,0,[],[],[],https://pbs.twimg.com/profile_images/1879633108284137473/szA6uBpN_bigger.jpg,https://x.com/mtransportes/status/1004513266674962432,tweet_id:1004513266674962432
Câmara do Recife,@CamaraRecife,2018-04-13T13:06:23.000Z,False,RicardoCruz promove reunião pública sobre infraestrutura no Pina e Brasília Teimosa https://bit.ly/2Hmcgsi,0,0,1,0,[],[],[],https://pbs.twimg.com/profile_images/1873760761358544896/-JHNfBXK_bigger.jpg,https://x.com/CamaraRecife/status/984779832461492224,tweet_id:984779832461492224
Governo do Distrito Federal - GDF,@Gov_DF,2018-02-19T17:00:01.000Z,True,"#INFRAESTRUTURA | Lançamos o Ilumina Mais Brasília, para melhorar a eficiência da iluminação pública e reduzir o consumo de energia elétrica. https://goo.gl/GsCgZA",0,1,1,0,['#INFRAESTRUTURA'],[],[],https://pbs.twimg.com/profile_images/1584608629847691285/iHN3l6u4_bigger.jpg,https://x.com/Gov_DF/status/965632071455596544,tweet_id:965632071455596544
Daniel de Godoy Lopes,@DanielBrasilia,2018-02-17T10:14:26.000Z,False,"""Não será neste curto espaço de tempo que o presidente Temer e o general Breno Neto conseguirão ""prover"" as favelas de serviços essenciais como de educação, saúde pública e infraestrutura urbana. A intervenção militar é uma solução paliativa.""  https://x.com/sakasakamori/status/964794530150133760…",0,0,2,0,[],['@SakaSakamori'],[],https://pbs.twimg.com/profile_images/1805324803873624064/bn5zKBOh_bigger.jpg,https://x.com/DanielBrasilia/status/964805230696247296,tweet_id:964805230696247296
