Name,Handle,Timestamp,Verified,Content,Comments,Retweets,Likes,Analytics,Tags,Mentions,Emojis,Profile Image,Tweet Link,Tweet ID
Sintaema-SP,@Sintaema,2023-08-17T18:19:17.000Z,False,"Semana de muita luta em Brasília. Do lançamento da Frente Parlamentar Mista em Defesa do Saneamento Público a tradicional Marcha das Margaridas, o Sintaema segue lutando pela garantia dos serviços básicos e por direitos. Confira!",0,0,1,79,[],[],[],https://pbs.twimg.com/profile_images/1902823356774129664/uC2rJrX0_bigger.jpg,https://x.com/Sintaema/status/1692239693700563378,tweet_id:1692239693700563378
CTB Brasil,@PortalCTB,2023-08-16T15:08:27.000Z,False,"A CTB e o Sintaema, participaram nesta quarta (15), em Brasília, do lançamento da Frente Parlamentar em Defesa do Saneamento Público. https://ctb.org.br/noticias/meio-ambiente/frente-parlamentar-mista-em-defesa-do-saneamento-publico-e-lancada-em-brasilia/…",1,0,1,21,[],[],[],https://pbs.twimg.com/profile_images/1640809195556552704/3zBC0j7C_bigger.jpg,https://x.com/PortalCTB/status/1691829281008054486,tweet_id:1691829281008054486
Sintaema,@SintaemaSC,2023-08-16T13:54:14.000Z,False,"Lançada em Brasília, a Frente Parlamentar Mista em Defesa do Saneamento Público. #ÁguaÉdoPovohttp://sintaema.org.br/site/2023/08/16/lancada-em-brasilia-a-frente-parlamentar-mista-em-defesa-do-saneamento-publico/…",0,0,0,6,['#ÁguaÉdoPovo'],[],[],https://pbs.twimg.com/profile_images/1637850420105162754/eM2oNtNp_bigger.jpg,https://x.com/SintaemaSC/status/1691810602014867950,tweet_id:1691810602014867950
Sintaema-SP,@Sintaema,2023-08-15T23:43:22.000Z,False,"O Sintaema esteve nesta quarta-feira (15) em Brasília para o lançamento da Frente Parlamentar em Defesa do Saneamento Público. “Hoje é um dia muito importante, de grandes mobilizações e vitórias para o setor”, declarou José Faggian, presidente do Sindicato. +",1,0,3,59,[],[],[],https://pbs.twimg.com/profile_images/1902823356774129664/uC2rJrX0_bigger.jpg,https://x.com/Sintaema/status/1691596474793054613,tweet_id:1691596474793054613
Grigorio Rocha,@grigoriorocha,2023-08-15T23:13:24.000Z,False,"Em um grande evento político foi lançada hoje, dia 15 de agosto, em Brasília, a Frente Parlamentar Mista em Defesa do Saneamento Público. O momento é de unidade em torno de uma causa maior: a defesa do saneamento público.https://fnucut.org.br/41349/lancada-frente-parlamentar-mista-em-defesa-do-saneamento-publico/…",0,0,0,4,[],[],[],https://pbs.twimg.com/profile_images/1171709328/Grig_rio_bigger.JPG,https://x.com/grigoriorocha/status/1691588932259987703,tweet_id:1691588932259987703
FNU - Urbanitários,@FNUCUT,2023-08-15T18:21:04.000Z,False,URBANITÁRIOS EM BRASÍLIA NA LUTA EM DEFESA DO SANEAMENTO PÚBLICO#ÁguaÉdoPovo,1,2,8,792,['#ÁguaÉdoPovo'],[],[],https://pbs.twimg.com/profile_images/1869426037353807872/FWlNfiPG_bigger.png,https://x.com/FNUCUT/status/1691515363932913665,tweet_id:1691515363932913665
Sintaema,@SintaemaSC,2023-08-14T21:17:52.000Z,False,"O presidente do SintaemaSC, Leonardo Lacerda, estará em Brasília, amanhã no lançamento da Frente em Defesa do Saneamento Público, junto de várias entidades de todo o Brasil, em defesa da universalização do saneamento, das empresas públicas e dos trabalhadores e trabalhadoras.",1,0,0,20,[],[],[],https://pbs.twimg.com/profile_images/1637850420105162754/eM2oNtNp_bigger.jpg,https://x.com/SintaemaSC/status/1691197470657675264,tweet_id:1691197470657675264
Sintaema,@SintaemaSC,2023-08-14T20:47:28.000Z,False,"O Coletivo Nacional de Saneamento (CNS) esteve reunido em Brasília, hoje (14/8), preparando o ato de LANÇAMENTO DA FRENTE PARLAMENTAR MISTA EM DEFESA DO SANEAMENTO PÚBLICO, a partir das 15h, na Câmara dos Deputados. O presidente do SintaemaSC participou virtualmente.",0,0,0,12,[],[],[],https://pbs.twimg.com/profile_images/1637850420105162754/eM2oNtNp_bigger.jpg,https://x.com/SintaemaSC/status/1691189821580922881,tweet_id:1691189821580922881
Sintaema-SP,@Sintaema,2023-08-14T18:30:09.000Z,False,"NÃO À PRIVATIZAÇÃO DO SANEAMENTO! Convocamos a todos e todas a participarem do lançamento da Frente Parlamentar Mista em Defesa do Saneamento Público. A atividade ocorrerá AMANHÃ (15), no Auditório Nereu Ramos, em Brasília, a partir das 15h.",0,0,2,38,[],[],['\\U0001f4a7'],https://pbs.twimg.com/profile_images/1902823356774129664/uC2rJrX0_bigger.jpg,https://x.com/Sintaema/status/1691155262759948289,tweet_id:1691155262759948289
FNU - Urbanitários,@FNUCUT,2023-08-11T20:03:03.000Z,False,15 de agosto15 horasLançamento da Frente Parlamentar Mista em Defesa do Saneamento PúblicoCâmara dos Deputados – Brasília O ato contará com debate sobre a importância dos serviços públicos de saneamento e energia elétrica.,0,4,8,175,[],[],"['\\U0001f552', '\\U0001f4a7', '\\u25aa\\ufe0f', '\\u27a1\\ufe0f']",https://pbs.twimg.com/profile_images/1869426037353807872/FWlNfiPG_bigger.png,https://x.com/FNUCUT/status/1690091480352747520,tweet_id:1690091480352747520
